서비스ID,정류소명,좌표(X),좌표(Y)
4397,신봉초등학교,127.2897189,36.60255047
4398,신봉초등학교,127.2902135,36.60180583
2339,신성동,127.4111647,36.65580142
2338,신성동,127.4113297,36.65580988
2462,신성동,127.4171392,36.65226202
3962,신성동,127.4128534,36.65442164
3963,신성동,127.4128968,36.65418494
3739,신송,127.4902698,36.57766332
3738,신송1리,127.490454,36.57763266
3751,신송3리(자리메기),127.4850945,36.57563376
3746,신송3리(하가산),127.4870625,36.57589157
3752,신송리,127.4954446,36.57979725
3897,신송초등학교,127.4957075,36.57809751
3393,신안1리,127.2908353,36.61857449
2970,신안1리입구,127.2913953,36.61367544
3397,신안1리입구,127.2913052,36.61347741
2975,신안2리(안터),127.2899617,36.62635343
3391,신안2리(안터),127.2896939,36.62649826
2976,신안2리입구,127.2890774,36.62904997
3390,신안2리입구,127.2889976,36.62864916
4340,신안리,127.520224,36.7240438
4339,신안리,127.5199806,36.72389632
2972,신안리마을회관,127.2871723,36.61655131
3395,신안리마을회관,127.2871236,36.61623603
2196,신양4차,127.4371238,36.85474984
2748,신양마을,127.429437,36.44251723
2516,신전동,127.4028059,36.60849381
2543,신전동,127.402218,36.6115191
2545,신전동,127.4023464,36.61147812
2643,신전동,127.4026468,36.60852814
1335,신촌,127.3912587,36.65250002
1336,신촌,127.3912097,36.65226036
2817,신촌,127.3514186,36.57165788
2422,신촌고개,127.523428,36.61869668
2356,신촌고개,127.5234252,36.61829119
3149,신촌리,127.3539891,36.647675
3176,신촌리,127.3548541,36.65488693
3175,신촌리,127.3547548,36.65500091
3148,신촌리,127.3536354,36.64761702
3145,신촌리(끝새말),127.3592477,36.65016803
3144,신촌리(끝새말),127.3589189,36.65012617
3142,신촌리1반,127.3598355,36.65057576
3147,신촌리3반,127.3568637,36.64903522
3146,신촌리3반,127.3567543,36.64909162
2716,신추리,127.5894675,36.46160482
2256,신추리,127.5892531,36.4616308
2524,신탄진과선교,127.4294503,36.44292991
2497,신탄진과선교,127.4296148,36.44242017
2294,신탄진동행정복지센터,127.4285434,36.45281106
2494,신탄진동행정복지센터,127.4288934,36.45212282
2708,신탄진역,127.429334,36.449377
2656,신탄진역,127.4289306,36.44966958
2689,신평1리,127.4371747,36.69179911
4356,신평1리,127.4370562,36.69173127
2477,신평리,127.4469445,36.69206246
2845,신한아파트,127.2878737,36.76586395
2846,신한아파트,127.2883769,36.76564872
4119,신화동,127.5066932,36.69639907
4120,신화동,127.5066401,36.69622931
1403,신화아파트.밤고개자연시장,127.486849,36.66308273
1404,신화아파트.밤고개자연시장,127.4871478,36.66250637
1441,신흥고등학교,127.4935571,36.66723436
1442,신흥고등학교,127.4942952,36.66813931
4264,신흥사거리,127.2912872,36.59457156
4265,신흥사거리,127.2910465,36.59446851
2876,심중1리,127.2759099,36.64476994
2879,심중1리,127.2759844,36.64449943
2900,심중2리,127.2921075,36.66538075
2901,심중2리,127.2922918,36.66531948
2877,심중2리입구,127.2710638,36.65002566
2878,심중2리입구,127.2711107,36.64983632
2898,심중2리입구,127.2812731,36.65740029
2899,심중2리입구,127.281033,36.65748196
2902,심중리시민스포츠센터,127.2987739,36.67039702
1340,심텍,127.4107774,36.70377539
3709,쌍수,127.5107267,36.57779627
3059,쌍용스윗닷홈예가아파트,127.4181449,36.70862082
4037,쌍용예가 아파트,127.3640092,36.62274168
3239,쌍청1리,127.3469535,36.6443829
3240,쌍청1리,127.3468249,36.64441617
3273,쌍청1리마을회관,127.3406383,36.64490883
3272,쌍청1리마을회관,127.3406649,36.64523541
3150,쌍청2리,127.3505043,36.64197882
1341,쌍청2리,127.3504811,36.64108754
3237,쌍청교,127.3471424,36.64026112
3238,쌍청교,127.3470451,36.64033466
3203,쌍청리,127.3403199,36.63614019
3204,쌍청리,127.3407284,36.63620995
1342,쌍청삼거리,127.344217,36.63825498
1343,쌍청삼거리,127.3436681,36.6378094
2984,아람달동림권역체험관,127.2446728,36.66562957
3300,아람달동림권역체험관,127.2448626,36.66550753
1963,아름다운나날아파트,127.4335279,36.63536817
4387,아름동커뮤니티센터,127.2474749,36.51164783
4388,아름동커뮤니티센터,127.2473221,36.51185316
4389,아름초등학교,127.2511652,36.51533035
4390,아름초등학교,127.2505939,36.51473228
3135,아트빌아파트,127.3683104,36.65654068
3134,아트빌아파트,127.3684724,36.65642868
1344,안골마을(문박리),127.6090428,36.63214688
2632,안기,127.4135709,36.77267603
2220,안기,127.4135793,36.77245394
1138,안덕벌,127.494607,36.65813355
1139,안덕벌,127.4952327,36.65823756
2325,양성소,127.3866788,36.65574566
2326,양성소,127.386769,36.65582572
3526,양세오충각,127.3217151,36.57844849
3527,양세오충각,127.3219391,36.57857405
1345,양절,127.3954476,36.57986227
1346,양절,127.3955589,36.57977855
3524,양지2리,127.4268837,36.45933538
3523,양지리,127.4266903,36.45926059
3095,양지리,127.4441546,36.74054962
3096,양지리,127.4443744,36.74038638
1347,양지리,127.4441393,36.73569213
1348,양지리,127.4438451,36.73573042
1349,양지리,127.4377258,36.74204855
1350,양지리,127.4372017,36.7419254
3098,양지리(산수동),127.4341491,36.74164756
3097,양지리(산수동),127.434117,36.74175
3447,"양지중학교(한뜰마을1,2단지)",127.2676346,36.50713684
2399,양청고등학교종점,127.4361856,36.72468908
3070,양청고등학교종점,127.435963,36.72482722
1361,양청리,127.4306614,36.71769625
1357,양청리,127.4303015,36.71738667
4277,양청리(대운프라자),127.430026,36.7121364
1364,양청리.양청초.중학교,127.4265552,36.71711061
3195,양청리.양청초.중학교,127.42647,36.71736457
3066,양청지하보도,127.4296878,36.71446629
3067,양청지하보도,127.429347,36.71459465
3403,양촌1리,127.4661043,36.58601164
3404,양촌1리,127.4662419,36.58585407
3401,양촌2리,127.4696391,36.59164496
3402,양촌3리,127.4702206,36.59228587
3406,양촌리,127.4646771,36.58341737
3405,양촌리,127.4643924,36.5833363
3271,에스앤디,127.3374977,36.64593604
3270,에스앤디,127.3368718,36.64601666
1365,에스케이로,127.4334291,36.65791701
1366,에스케이로,127.4328653,36.65809478
1905,에스케이뷰자이아파트,127.4556983,36.64318944
1940,에스케이뷰자이아파트 정문,127.4538676,36.64174089
4062,에코앤드림.삼성SDI,127.4089136,36.70511222
3087,에코프로BM.오창지구대,127.4500869,36.73152364
3086,에코프로BM.오창지구대,127.4501786,36.73167288
3042,엔지온,127.4219215,36.69960308
1823,엘지로,127.4354734,36.66045073
1824,엘지로,127.435872,36.65973738
1437,엘지산전아파트.밤고개자연시장,127.4916997,36.66224607
1438,엘지산전아파트.밤고개자연시장,127.4915313,36.66171923
3018,여암교,127.5030372,36.76769444
1881,여천,127.4960453,36.76715383
1603,여천리,127.5060243,36.77135151
4260,연기리,127.2776135,36.55228196
4261,연기리,127.2781361,36.55317964
3540,연동면 복합커뮤니티센터,127.3265048,36.5550598
3541,연동면 복합커뮤니티센터,127.3267472,36.55492171
3542,연동중학교,127.3279085,36.55285265
3543,연동중학교,127.3278013,36.55325846
3544,연동중학교,127.328364,36.552937
3545,연동중학교,127.3287525,36.55302154
1588,연일빌딩,127.4612646,36.64157853
1587,연일빌딩,127.4618299,36.64193783
3349,연정1리,127.3814936,36.5838165
3350,연정1리,127.3813822,36.58392154
3351,연정리,127.384558,36.58431561
3352,연정리,127.3846465,36.58425527
3261,연제리,127.3243958,36.62576296
3260,연제리,127.324159,36.62589499
1368,연제리.분토골,127.3169576,36.63883639
1369,연제리.분토골,127.3167325,36.63892646
3222,연제리지하차도앞,127.3294333,36.62323654
1380,연제리지하차도앞,127.329603,36.62305359
1248,영운교,127.4997744,36.61521567
1249,영운교,127.5007376,36.61528846
1250,영운교,127.5016176,36.615144
1245,영운동행정복지센터,127.4986595,36.6175971
1246,영운동행정복지센터,127.4979465,36.61802388
1970,영조1차아파트.비하새동네,127.4231004,36.6376243
2717,영하1리,127.5855941,36.72144132
2719,영하2리,127.5798665,36.71819157
2781,영하2리,127.5796314,36.71929657
2782,영하2리,127.5796464,36.71905771
2611,예비군훈련장,127.5050103,36.66827954
1009,예비군훈련장,127.5053828,36.66691814
1008,예비군훈련장,127.5048408,36.66766591
1016,예비군훈련장,127.505362,36.66775089
1595,예술의전당.유네스코국제기록유산센,127.4717812,36.64260734
1606,예술의전당후문,127.4688487,36.64216168
3528,예양1리,127.3210493,36.57618842
3529,예양1리,127.3213782,36.57534046
2908,예양2리,127.3168513,36.58102077
2909,예양2리,127.3173234,36.581015
3558,예양2리,127.3166162,36.58090424
3559,예양2리,127.3167418,36.58086786
3684,예양2리(강촌),127.3079293,36.57678625
3685,예양2리(강촌),127.3081073,36.57658303
3530,예양리,127.3228959,36.57290327
3531,예양리,127.3230915,36.57292077
3682,예양리(강촌입구),127.312181,36.58035723
3683,예양리(강촌입구),127.3122926,36.5803254
1393,오가리,127.4707272,36.47521104
1394,오가리,127.4707169,36.47555183
1395,오가리,127.4708292,36.47561078
1421,오근장동행정복지센터,127.4817808,36.69375284
1422,오근장동행정복지센터,127.4816317,36.69436644
1396,오근장역,127.478743,36.69976044
1426,오근장역,127.4803291,36.69911583
1425,오근장역,127.4804555,36.69898263
2608,오동,127.5905141,36.51892752
2388,오동,127.5905531,36.51877524
1433,오동2구,127.4734379,36.68562068
1498,오동동,127.476739,36.69264018
2650,오동리,127.5931505,36.51598224
2588,오동리,127.5930982,36.51588006
1418,오동육교,127.4773238,36.6922564
1407,오동육교종점,127.4782999,36.69023301
1417,오룡마을,127.3683735,36.59955555
2126,오류골,127.4492934,36.60616822
1955,오리온,127.4539814,36.65809315
1954,오리온,127.4541626,36.65816652
2724,오비티.한국하이맥스,127.4454244,36.77099363
3170,오산11리,127.3683434,36.66092866
3131,오산11리,127.3684969,36.66049325
3130,오산11리,127.3688089,36.66072617
3169,오산11리,127.3687929,36.6612278
3114,오산2리,127.3709278,36.67678996
3113,오산2리,127.3708246,36.67687892
3382,오송,127.326881,36.6111675
4375,오송,127.3269619,36.61122957
3232,오송119안전센터,127.3275314,36.63197608
3231,오송119안전센터,127.3292234,36.63172355
3318,오송2리,127.326095,36.61049264
3319,오송3리,127.3260852,36.61030822
3316,오송4리,127.3304283,36.61277159
3317,오송4리,127.3306233,36.61268309
3263,오송고등학교,127.3256225,36.62962146
3262,오송고등학교,127.3253193,36.6295361
3284,오송베스티안병원,127.3223406,36.63616018
3216,오송삼거리,127.3259143,36.61527428
3215,오송삼거리,127.3255367,36.61480527
1434,오송역2.3.4,127.3272143,36.61929568
1447,오송역5,127.3271001,36.61938385
1458,오송역6,127.326997,36.61946073
1497,오송역7,127.3269163,36.61953529
1462,오송역8,127.3268383,36.6196076
2189,오송역동아라이크텐아파트,127.3090179,36.61723109
2191,오송역동아라이크텐아파트,127.3096592,36.61685996
3223,오송역북문,127.3260767,36.6239081
3224,오송역북문,127.3259413,36.6236111
2549,오송역북문,127.3248039,36.623648
4027,오송역북문,127.3246849,36.62326309
3220,오송역북문삼거리,127.3276445,36.62254985
3221,오송역북문삼거리,127.3273813,36.62245144
1499,오송역종점,127.3272921,36.61918733
4047,오송역파라곤센트럴시티1차 서측,127.3144078,36.6204363
2761,오송역파라곤센트럴시티1차아파트,127.3152986,36.6202402
4046,오송역파라곤센트럴시티2차아파트,127.314264,36.62011452
1583,오송읍행정복지센터,127.3242919,36.60950831
2551,오송읍행정복지센터,127.3225218,36.60987582
3233,오송종합사회복지관,127.3223037,36.63424312
3210,오송중학교.청주오스코,127.3325095,36.6275602
3218,오송진흥아파트,127.324655,36.61346782
3217,오송진흥아파트,127.324566,36.61355592
4293,오송파라곤센트럴시티3차아파트,127.3154336,36.61907062
4294,오송파라곤센트럴시티3차아파트,127.3154935,36.6193791
4035,오송파출소,127.3198924,36.62072358
4036,오송파출소,127.3197353,36.62057306
3209,오송휴먼시아아파트,127.3322721,36.62752591
3286,오송힐데스하임정문,127.3206529,36.63295219
3287,오송힐데스하임정문,127.3208256,36.63280755
1609,오정농수산시장,127.4046287,36.35865842
2796,오정농수산오거리,127.4067934,36.35552851
1608,오정농수산오거리,127.4075737,36.35508202
2797,오정동행정복지센터,127.4109092,36.3521891
1607,오정동행정복지센터,127.4116284,36.35177884
4278,오창농협,127.4295901,36.71223484
1723,오창산업단지입구,127.4152377,36.69165378
1724,오창수양관,127.4152785,36.73313763
1725,오창수양관,127.4154819,36.7330464
3012,오창읍행정복지센터,127.4549204,36.74143816
3011,오창읍행정복지센터,127.4547662,36.74151817
2392,오창제3산업단지종점,127.3473973,36.73362082
2298,오창제3산업단지종점,127.3475656,36.73370142
3009,오창종점,127.4562056,36.74116022
3010,오창종점,127.4564342,36.74063507
3008,오창중학교.오창고등학교,127.4634836,36.73475304
3007,오창중학교.오창고등학교,127.4631799,36.73535478
3048,오창프라자,127.428299,36.71090036
3049,오창프라자,127.4282826,36.71059549
3062,오창호수공원,127.423172,36.71538418
3063,오창호수공원,127.4230824,36.7157588
4057,오창호수도서관,127.4229703,36.71385803
4058,오창호수도서관,127.4237997,36.71355996
3065,오창홈플러스,127.4283795,36.71359281
3064,오창홈플러스,127.4283213,36.71342269
2565,옥당,127.4443442,36.85434392
3107,옥산,127.372515,36.6660455
3110,옥산2리,127.3701237,36.66695064
3124,옥산교,127.3851218,36.65699856
2327,옥산교,127.3852695,36.65700881
2249,옥산교,127.3835988,36.65610543
2251,옥산교,127.3836573,36.65605343
2329,옥산교차로,127.3807012,36.66031725
2328,옥산교차로,127.38081,36.66037865
3101,옥산면행정복지센터,127.3757041,36.66386003
3102,옥산면행정복지센터,127.3759014,36.66352061
2289,옥산산업단지,127.3648463,36.69533857
2291,옥산산업단지,127.3650872,36.69541217
2287,옥산산업단지제1승강장,127.3775266,36.69348552
2297,옥산산업단지제2승강장,127.374988,36.69896562
2299,옥산산업단지제2승강장,127.3749442,36.69916175
2307,옥산산업단지제3승강장,127.3659409,36.69551318
2323,옥산산업단지제3승강장,127.3660352,36.69532816
2293,옥산산업단지제4승강장,127.3734158,36.70186992
2295,옥산산업단지제4승강장,127.3733021,36.70207979
2331,옥산산업단지제5승강장,127.3771436,36.69353855
3106,옥산삼화당약국,127.3749426,36.66502202
3105,옥산새마을금고,127.3748316,36.66494044
1726,옥산우체국,127.3745971,36.66306703
1727,옥산우체국,127.3748494,36.66300634
3111,옥산중학교,127.3714849,36.66998668
3112,옥산중학교,127.3716064,36.66995427
3129,옥산한울2차아파트,127.3706863,36.66566359
3128,옥산한울2차아파트,127.3705829,36.66572741
2598,옥성,127.4391035,36.77824576
2308,옥성,127.4389078,36.7786347
4217,옥수리,127.5627006,36.76684122
4216,옥수리,127.5626,36.76725354
4219,옥수삼거리,127.5654153,36.77239145
4218,옥수삼거리,127.5657794,36.77287698
3274,옵티팜,127.3418698,36.64207124
2455,왕샘길,127.5379718,36.61471425
2457,왕샘길,127.5378968,36.61478217
1971,왕암,127.4435247,36.65500988
1959,왕암,127.4434015,36.65519614
1931,외북동,127.4341803,36.6537973
1728,외북동,127.4342776,36.65359785
3421,외천2리,127.430528,36.54863803
3422,외천2리,127.4307079,36.54841455
1423,외평동,127.4806983,36.69653865
1424,외평동,127.480778,36.69672489
1429,외하동,127.4769263,36.71174274
1430,외하동,127.4769681,36.71187881
2616,용강1리.내룡.증평군농업기술센터,127.6077604,36.77399761
2530,용강1리.내룡.증평군농업기술센터,127.6072375,36.77444182
2704,용강1리.내룡.증평군농업기술센터,127.6076551,36.77378639
2426,용강2.3리(곡강.외룡),127.6130347,36.77152776
2706,용강2.3리(곡강.외룡),127.6124395,36.77185152
2490,용곡리,127.5891574,36.46485978
2558,용곡리,127.5890087,36.46487722
1280,용담동소망연립,127.5038748,36.63234344
1281,용담동우체국,127.5039593,36.63210431
1102,용담명암산성동행정복지센터,127.502958,36.63387793
1103,용담명암산성동행정복지센터,127.5039597,36.63447716
1104,용담복지회관,127.5050888,36.63486487
1105,용담복지회관,127.5059542,36.63536647
1101,용담초등학교,127.5023597,36.63371784
2354,용두3리(유관순생가 진입),127.3110279,36.74761224
2198,용두3리(유관순생가 진입),127.3108382,36.74750462
2491,용두리,127.3890417,36.73529871
4313,용두리,127.3910252,36.72969072
4314,용두리,127.3899658,36.72961505
2479,용두문화마을,127.394957,36.73059568
2481,용두문화마을,127.3950154,36.7305279
1611,용두사지철당간,127.4907104,36.63288973
1729,용박골,127.5254625,36.61932515
1294,용박골,127.5254215,36.61942614
2599,용박골,127.5265915,36.61910628
2601,용박골(임시),127.5264249,36.61926471
1030,용성중학교,127.5193196,36.62783859
1226,용성초등학교,127.5190991,36.6237178
1225,용성초등학교,127.5187671,36.6237547
2428,용성초등학교,127.5195311,36.62311575
1227,용성초등학교(후문),127.5155376,36.62359943
1228,용성초등학교(후문),127.5156203,36.62342336
2414,용수막,127.4037075,36.61569635
1276,용암대원칸타빌아파트,127.5101961,36.60870763
1277,용암덕성아파트,127.5102132,36.60895002
1363,용암부영아파트,127.5104837,36.60648694
1275,용암삼일아파트.교동초등학교,127.5119385,36.61052103
1744,용암서희스타힐스아파트,127.4991239,36.61198391
1746,용암서희스타힐스아파트,127.4991674,36.61179675
1274,용암세원아파트.교동초등학교,127.5116502,36.61009333
1273,용암소라아파트,127.5110192,36.61265172
1283,용암임광아파트,127.5079208,36.61112671
1271,용암주공아파트,127.5110675,36.61420701
1266,용암주공아파트,127.508431,36.6145435
1748,용암중학교,127.5078815,36.61066956
2850,용암지하차도사거리,127.5181382,36.62170479
2853,용암지하차도사거리,127.5177837,36.62177167
1267,용암초등학교,127.5093085,36.61377883
1272,용암태산아파트,127.5109255,36.61290677
1279,용암효성아파트,127.5084442,36.60784334
1278,용암효성아파트,127.5080701,36.60779235
3696,용운사,127.3468744,36.51854634
3697,용운사,127.3469129,36.51841331
1300,용정3교,127.5126148,36.62105139
1299,용정3교,127.512326,36.62103939
2034,용정마을,127.4231543,36.61950285
2033,용정마을,127.4234507,36.61925117
1762,용정축구공원,127.5166236,36.63346434
1764,용정축구공원,127.5162481,36.63332178
2756,용촌리,127.5970613,36.50036071
2378,용촌리,127.596854,36.50005041
2722,용촌리,127.596361,36.4955808
2542,용촌리,127.5964679,36.49560859
1768,용평입구,127.4885414,36.59009378
1745,용평입구,127.4882765,36.58987564
4094,용호동,127.3123278,36.53635166
4095,용호동,127.3113683,36.53655242
4096,용호동,127.312323,36.53653866
4097,용호동,127.3112309,36.53641535
3509,우록1리,127.4279369,36.50143717
3510,우록1리,127.4280616,36.5012569
3505,우록2리,127.4286665,36.51509218
3506,우록2리,127.4287288,36.51386816
3503,우록2리(청원가구마을),127.4291561,36.51763314
3504,우록2리(청원가구마을),127.4292617,36.517307
3508,우록3리,127.4281489,36.50895837
3047,우림필유1차아파트,127.4302182,36.7092361
3046,우림필유1차아파트,127.430009,36.70937575
3051,우림필유1차아파트,127.4269707,36.7092506
1569,우림필유아파트,127.4677304,36.65749288
1775,우방아이유쉘아파트,127.4536956,36.66843877
1776,우방아이유쉘아파트,127.4538431,36.66830304
2733,우산1리,127.589806,36.7222135
2715,우산1리,127.5898161,36.72207603
2784,우산1리,127.5905279,36.72183821
4172,우산2리종점,127.6015601,36.71082814
4173,우산2리종점,127.6015439,36.71072056
2783,우산3리,127.5895185,36.7219491
1203,우성아파트,127.4999639,36.63253128
1667,우성아파트,127.4793458,36.60898674
1518,우암교회,127.4886861,36.64706157
1519,우암교회,127.4883274,36.64713403
1510,우암초등학교,127.4894171,36.64737816
1509,우암초등학교,127.4891388,36.64809781
4042,우진1차고지,127.5180525,36.6147552
4043,우진1차고지,127.5189935,36.61462946
2647,우진교통종점,127.5327158,36.60991006
1777,우진교통종점,127.5347772,36.61101372
4153,우창아파트,127.5391399,36.70883319
1778,우창진주아파트,127.5393049,36.70966165
4399,욱일아파트,127.292184,36.60347262
4400,욱일아파트,127.2923595,36.60333026
1779,운동동,127.526669,36.60979849
1381,운동동삼거리,127.5152718,36.60171212
1780,운동동삼거리,127.515128,36.60192901
2553,운동중학교,127.5128568,36.60368475
2555,운동중학교,127.5126682,36.6034783
1831,운동초등학교,127.5118958,36.60497976
1832,운동초등학교,127.5116099,36.60485032
1251,운암2교,127.5030551,36.61721332
1252,운암2교,127.5034453,36.61674077
1564,운천동우체국,127.4758474,36.64862262
1568,운천삼일아파트.충북일보,127.4729628,36.65202703
1565,운천세원아파트,127.4728685,36.65186994
1562,운천신봉동행정복지센터,127.476806,36.64747229
1561,운천신봉동행정복지센터,127.4766055,36.6474479
1578,운천주공아파트,127.4681672,36.65007346
1577,운천주공아파트,127.4682222,36.64984015
1566,운천진양아파트,127.4746812,36.65000025
1575,운천형석아파트,127.4706745,36.65240464
2132,원농촌,127.446162,36.61171967
2133,원농촌,127.4463491,36.61119887
3026,원리,127.4513874,36.7500892
3027,원리,127.4513148,36.74999186
1765,원마루,127.4959166,36.60621016
1781,원마루,127.4955105,36.60594499
1705,원마루시장,127.4968044,36.6103421
1766,원마루시장,127.4965366,36.61045276
1623,원불교충북교구청,127.4936984,36.6324678
1624,원불교충북교구청,127.4939375,36.63239161
3978,원수산MTB공원,127.2663827,36.52376366
3979,원수산MTB공원,127.2662532,36.52345531
4126,원통1리.죽림영당,127.5191188,36.71373841
4125,원통1리.죽림영당,127.5192261,36.71366296
4122,원통2리.청주체력단련장,127.5077797,36.70092162
4121,원통2리.청주체력단련장,127.5079132,36.700939
4123,원통3리.살구정이,127.5118422,36.70639618
4124,원통3리.살구정이,127.51152,36.70618712
1782,원통리.와우키즈랜드,127.5157878,36.7092951
4049,원통리.와우키즈랜드,127.5158285,36.7091147
1810,원평,127.4400855,36.66567749
1783,원평,127.4315364,36.6797602
1811,원평,127.4398859,36.66562523
4044,원평2구 임시정류장,127.4400314,36.66835037
4045,원평2구 임시정류장,127.4401962,36.6683047
1822,원평놀이터,127.4387491,36.66723683
1821,원평놀이터,127.4316231,36.67962873
1784,원평종점,127.4344991,36.67316467
2673,원평종점,127.4344901,36.67306107
3301,월곡.상월곡,127.3746941,36.62336413
3302,월곡리,127.3740925,36.62364669
3303,월곡리.충청대학교,127.3700019,36.6240231
3307,월곡초등학교,127.3629003,36.62468025
3306,월곡초등학교,127.3630665,36.62435984
1785,월오동,127.5464087,36.62005587
1372,월오동(박뜸말),127.5365147,36.61402163
1786,월오동(박뜸말),127.5365845,36.61392903
1787,월오동(하니말),127.5343391,36.6131146
1371,월오동(하니말),127.53435,36.613
1373,월오동종점,127.5470635,36.62171814
2681,월오동종점,127.5472014,36.62171905
1370,월오보건진료소,127.5299462,36.61141727
1788,월오보건진료소,127.5299154,36.61130646
1789,월오수변공원,127.5472407,36.6284593
3899,월오수변공원,127.547392,36.62852168
2607,월운4교,127.5151487,36.60420879
2591,월운4교,127.5160251,36.60448435
2589,월운6교,127.5109183,36.60208456
2609,월운6교,127.5106112,36.60211516
2094,월천,127.4441534,36.60856185
2093,월천,127.44554,36.6082586
3330,월탄1리,127.3518488,36.60917802
3331,월탄1리,127.3519322,36.60986419
2960,월하리,127.2927799,36.57851181
3441,월하리,127.2925142,36.57841333
2959,월하리(항공학교),127.2920988,36.57639805
2567,웰빙테마장터,127.4493725,36.86091654
2382,유관순열사유적지,127.3032666,36.76260961
2943,유관순열사유적지,127.3056009,36.7630826
1594,유네스코국제기록유산센터,127.4741775,36.64326317
2648,유니더스.용강리,127.6184034,36.77108852
2496,유니더스.용강리,127.6182451,36.77124478
3276,유니메드제약,127.3392938,36.63795142
3277,유니메드제약,127.3384263,36.63772184
3017,유리.화산리,127.4788455,36.75360136
3074,유한양행,127.4384833,36.71448289
3075,유한양행,127.4377863,36.71402702
1614,육거리,127.4913011,36.62971752
1613,육거리.산림조합,127.491113,36.62962563
1625,육거리시장,127.4910155,36.62769498
1626,육거리시장,127.4906734,36.627554
1019,율량LH1단지아파트,127.4880431,36.67322894
1018,율량LH1단지아파트,127.4878514,36.67323735
1020,율량LH2단지아파트,127.4903337,36.67355856
1021,율량LH2단지아파트,127.4904035,36.67340165
2615,율량LH9단지.제일풍경채아파트,127.510702,36.65994016
1000,율량LH9단지.제일풍경채아파트,127.5105049,36.66015727
1790,율량교사거리,127.4940876,36.66454247
1456,율량금호어울림센트로아파트,127.482141,36.66338577
1457,율량금호어울림센트로아파트,127.4814233,36.66322743
1466,율량대창아파트,127.4813764,36.66651856
3999,율량동 대원칸타빌4차아파트,127.5073986,36.66104914
3998,율량동 대원칸타빌4차아파트,127.5075447,36.6611544
1494,율량동농협사거리,127.484383,36.66820435
1493,율량동농협사거리,127.4842871,36.66803964
1465,율량동아아파트,127.4829937,36.66443615
1463,율량사천동행정복지센터,127.4920758,36.66472039
1500,율량서희스타힐스아파트,127.4940843,36.66436724
1411,율량중학교입구,127.4832419,36.67595438
1412,율량중학교입구,127.4835228,36.67554708
1464,율량통일아파트,127.4831799,36.66453893
1791,율봉근린공원,127.5017899,36.66490563
1792,율봉근린공원,127.5015802,36.66465191
4108,은곡1구,127.5255745,36.70113276
4109,은곡1구,127.5257843,36.70110275
4111,은곡2구,127.5269616,36.70717433
4129,은곡3리,127.5269341,36.71750202
1793,은곡4리(덕일),127.5249588,36.70835365
1794,은곡4리(덕일),127.5247147,36.70842367
1795,은곡5리(천일아파트),127.5235594,36.70988586
1796,은곡5리(천일아파트),127.5236649,36.7099885
4127,은곡6리,127.5245813,36.71556783
4128,은곡6리,127.5242918,36.71559318
3804,은행1리,127.5586993,36.57309448
3803,은행1리,127.5586702,36.57326256
3802,은행2리 농골마을앞,127.5551979,36.56755295
3801,은행2리 농골마을앞,127.5551733,36.56772678
2398,읍내2리.진천중앙시장,127.4420366,36.85680151
2569,읍내4리,127.4459448,36.86059604
3592,응암1리마을회관,127.3425221,36.54301385
3593,응암1리마을회관,127.3425603,36.5428245
3568,응암2리,127.341686,36.55731068
3569,응암2리,127.3420345,36.55719253
2597,응암2리마을회관,127.3389825,36.55339841
3571,응암3리,127.3530763,36.54805202
3572,응암3리,127.3532072,36.54797278
3594,응암3리,127.3486481,36.53625777
3595,응암3리,127.348684,36.53618332
2577,응암3리마을입구,127.3587297,36.55090079
2575,응암3리입구,127.3540109,36.54665247
3573,응암3리입구,127.3537998,36.54688514
3574,응암3리입구,127.3538616,36.54697057
2688,응암4리,127.3446883,36.55803872
3570,응암4리,127.344764,36.55809482
3548,응암농공단지,127.3338172,36.54638855
3549,응암농공단지,127.3344288,36.54577406
3588,응암리(가마골),127.3467633,36.54118578
3589,응암리(가마골),127.3469363,36.5411605
3590,응암리(영모재),127.3447582,36.54232479
3591,응암리(영모재),127.3447022,36.54229566
3586,응암리(우리종묘),127.3451906,36.53972823
3587,응암리(우리종묘),127.3453352,36.53960616
3275,이니스트에스티,127.3415894,36.64186703
1735,이마트,127.475486,36.60027841
1734,이마트,127.4742401,36.59982762
3936,이목1리,127.6080737,36.62265724
3937,이목1리,127.6080876,36.62275884
1797,이목1리(하촌),127.6115669,36.62542959
3930,이목2리,127.5990731,36.62703622
3933,이목리,127.600952,36.62399989
3932,이목리,127.6008246,36.62400299
1135,이정골종점,127.5230619,36.63483975
2645,이정골종점,127.5229785,36.63489869
3947,인경,127.6052033,36.6476237
1798,인경,127.6030163,36.65042076
3948,인경리,127.5984846,36.65895562
1799,인경리(능골),127.5974648,36.66031825
1800,인경삼거리,127.599874,36.65621957
1807,인경삼거리,127.5996974,36.65615738
3825,인차,127.5474303,36.55316983
3822,인차,127.5473315,36.55346077
3823,인차,127.5473963,36.55354163
3824,인차,127.5473442,36.55322757
4358,인차1리,127.5502445,36.55183922
4357,인차1리,127.5502103,36.55174782
3826,인차1리,127.546638,36.55075604
3827,인차1리,127.5467431,36.55074981
4362,인차2리,127.5565181,36.55605304
4361,인차2리,127.5565878,36.55597554
1809,인차2리,127.5531494,36.5466452
1820,인차2리,127.5536576,36.5466451
2357,인차2리,127.5574154,36.55749081
2485,일신,127.4761568,36.75318678
